timestamp,liquidityRate_avg,variableBorrowRate_avg,utilizationRate_avg,stableBorrowRate_avg
1726956000,0.00031841629615937455,0.005894920020956334,0.06543774000000001,0
1726959600,0.00031942610015184,0.00596958956348832,0.06481285333333334,0
1726963200,0.00029797993615572003,0.0056459062438293595,0.06393457583333333,0
1726966800,0.00036911612174328,0.00700720637882976,0.06379896833333333,0
1726970400,0.0002247519379392,0.0042717113223580796,0.06373721666666667,0
1726974000,0.00042013911494556,0.00720298193400144,0.06373822833333333,0
1726977600,0.00034868370312324,0.00584569949638608,0.06372863416666667,0
1726981200,0.00025605625151448,0.00486918027365868,0.06369681,0
1726984800,0.00086768121762684,0.00394800417669924,0.06369269166666668,0
1726988400,0.0002277510953724,0.00432964666540944,0.06371745,0
1726992000,0.00016801135109604,0.0031931112876008396,0.06373521833333333,0
1726995600,0.00034582488307128,0.00658826300459376,0.06358668583333334,0
1726999200,0.00030908509604388,0.00588977817687324,0.06356602666666666,0
1727002800,0.0002191534667028,0.004159987324763041,0.06356734416666666,0
1727006400,0.0002952409857012,0.005626355159041921,0.06356166,0
1727010000,0.00031934721568608004,0.0056459112146388,0.06357357,0
1727013600,0.00114826668437232,0.0046023971467989595,0.063598525,0
1727017200,0.0008545670828496,0.00563473479090672,0.063590515,0
1727020800,0.00031896191377872005,0.00557341059486672,0.063392995,0
1727024400,0.0015323939574105599,0.00524117012840784,0.063301,0
1727028000,0.00187666077717576,0.006239585150636401,0.06330030166666667,0
1727031600,0.00024282586179612001,0.00464639335825464,0.06329950833333332,0
1727035200,0.00029590120783944,0.005663363454242999,0.06328860833333333,0
1727038800,0.00027058568452271997,0.0051804664189884,0.06326312499999999,0
1727042400,0.0003729132554508,0.006076455130442159,0.06302116333333334,0
1727046000,0.00031190052145608,0.00600336138534012,0.06295929166666667,0
1727049600,0.00022477433443848,0.00434918797853076,0.06258886416666666,0
1727053200,0.0003732628719564,0.0072091161463219205,0.06268649,0
1727056800,0.00096408192782592,0.00428437965262356,0.06306602083333333,0
1727060400,0.00039366916964928,0.00414304088817204,0.063118335,0
1727064000,0.00015689435030712,0.0030095149827491998,0.06314241333333333,0
1727067600,0.00032177543686056,0.00616924061538552,0.06317435,0
1727071200,0.00034876888301556,0.005923722281601239,0.06343150583333333,0
1727074800,0.0014801326421461202,0.005899010300480879,0.06467072083333333,0
1727078400,0.0026732943508186806,0.00469479447411876,0.06544931833333334,0
1727082000,0.00037646155776672,0.00576296366130576,0.06582294000000001,0
1727085600,0.00033864211467648,0.0062454936403576805,0.06576439083333334,0
1727089200,0.00031887386234964,0.00588095060461596,0.06576404666666667,0
1727092800,0.00030159555637356,0.0055595378621088,0.0657946675,0
1727096400,0.0019823149507104,0.005665596570463681,0.06578397,0
1727100000,0.00430002325795176,0.00401652899650188,0.06576988083333334,0
1727103600,0.0004956718674538799,0.0090697575720906,0.065803505,0
1727107200,0.00034258816066644,0.006284925657097921,0.06604344583333334,0
1727110800,0.00027646025848488,0.005064172200306,0.06622306166666667,0
1727114400,0.00019004666817384,0.0034813020070116,0.06622417166666666,0
1727118000,0.0003683001406467599,0.00660687508955484,0.06632004833333334,0
1727121600,0.00027085217704668,0.00496020413083644,0.06626737583333334,0
1727125200,0.00027188418442104003,0.0049859214991891205,0.06615467333333334,0
1727128800,0.00037924557287616,0.006954362813950559,0.066151215,0
1727132400,0.00029079064740384,0.00533273055265008,0.06614809333333334,0
1727136000,0.00033320393057376,0.006111108372062159,0.06613126833333334,0
1727139600,0.00225883150429284,0.00603067641415236,0.0660715025,0
1727143200,0.00032484118586904,0.00596776293345672,0.06602912333333333,0
1727146800,0.00027076593825431995,0.00508776703126704,0.06442844,0
1727150400,0.0003029628131352,0.00570149618108184,0.06440467500000001,0
1727154000,0.00030070905796908,0.00565521140712564,0.064450255,0
1727157600,0.00030920010823008,0.00581263526918448,0.06447734666666667,0
1727161200,0.00044501512263336,0.00496845405552744,0.064462775,0
1727164800,0.00031939921445040003,0.00600797116063944,0.064434495,0
1727168400,0.00026907236827776,0.00506185817119776,0.06442848833333333,0
1727172000,0.0017080542031327201,0.00558547398300024,0.06477389666666666,0
1727175600,0.00212124652923528,0.0053884607469195595,0.06611217916666666,0
1727179200,0.00205180767655236,0.00553939836173532,0.06608457833333332,0
1727182800,0.0028655772613243196,0.0055413657021139194,0.06430159166666667,0
1727186400,0.0108691292781306,0.00618869855347236,0.064352595,0
1727190000,0.00257708564829144,0.006282289712312279,0.06417667833333333,0
1727193600,0.00029722540560948,0.0056373581877282005,0.0638902875,0
1727197200,0.0003502677935106,0.00654252372930168,0.06388798583333334,0
1727200800,0.00052280470667088,0.0059661513614952,0.06388397,0
1727204400,0.00025864291281168,0.0049040822755303205,0.06390958666666667,0
1727208000,0.00022223190679632,0.00421525494601488,0.06388689666666666,0
1727211600,0.00035108882062991997,0.00665715440855772,0.06390303333333333,0
1727215200,0.00019394397590652,0.0036836377336209604,0.06379447333333334,0
1727218800,0.00039747167735400003,0.0075497134107157205,0.0637936075,0
1727222400,0.00030498231082536,0.00579141756640008,0.06381008333333334,0
1727226000,0.00031106211850008,0.0058738741346952,0.06414693166666667,0
1727229600,0.00028745249389632,0.00540497505390192,0.06442336166666666,0
1727233200,0.00039066924405168,0.0056456670152023195,0.06462980666666666,0
1727236800,0.00023171761939536,0.00434573495511696,0.0646389825,0
1727240400,0.00026316093262104,0.00493626939582708,0.06462832083333334,0
1727244000,0.00035683394609231997,0.00670428220155192,0.0644867925,0
1727247600,0.00027246286623672,0.005147189012106,0.06415928833333333,0
1727251200,0.00024626429410716,0.0044740982712366,0.06414184499999999,0
1727254800,0.00031588771942944,0.00525544616156184,0.06413669666666667,0
1727258400,0.00042437729277936003,0.00611922245850792,0.06414554166666667,0
1727262000,0.00034059585660047996,0.0062977789461348,0.06393133,0
1727265600,0.00031151017321055997,0.00590558725529892,0.06392895416666666,0
1727269200,0.00031189973234652,0.005910903833721119,0.0639499725,0
1727272800,0.00029198358637632,0.0055329232786567204,0.06395826333333333,0
1727276400,0.0002990388761676,0.0056777924623571995,0.06391157416666667,0
1727280000,0.00029156265367704,0.0055576716208902,0.063580045,0
1727283600,0.0003167750592144,0.0060344631661561204,0.0636267,0
1727287200,0.00033552416481048,0.0060730789050198,0.06348129083333333,0
1727290800,0.00020477477845512001,0.00390572515339776,0.0635493,0
1727294400,0.00362372800628376,0.007641065594629441,0.06357358583333333,0
1727298000,0.00038234905116084,0.00548487886299336,0.06357607416666666,0
1727301600,0.0002705144364468,0.00515479751219088,0.06361523583333333,0
1727305200,0.00031603229635284,0.00602553233320884,0.0635771925,0
1727308800,0.0004280594006088,0.00543084086375712,0.06348189666666666,0
1727312400,0.00028478510627328,0.0054614667659652,0.063285485,0
1727316000,0.00025437244461048,0.0049293502738848,0.0625275425,0
1727319600,0.00046207940507784,0.00600615039120552,0.06255803,0
1727323200,0.00015416164645092,0.0029869994989033203,0.06252691666666667,0
1727326800,0.00029167999705692003,0.00565364027884896,0.062496594999999995,0
1727330400,0.00131341663766376,0.0057237696151952394,0.062407360833333335,0
1727334000,0.0008933540751493201,0.00572510978610696,0.062418225,0
1727337600,0.00105917319631728,0.00550002214085148,0.06246171916666667,0
1727341200,0.00024001567927019998,0.0045383461334387995,0.06252105583333332,0
1727344800,0.00166263191691156,0.00534124895526648,0.06234651916666667,0
1727348400,0.00045122007614112005,0.00500162514879852,0.06262799749999999,0
1727352000,0.00029833152021864,0.005775545223342,0.06258628666666667,0
1727355600,0.00024573726676152,0.00475623452293704,0.0626030675,0
1727359200,0.00034303514097168,0.00656853952311144,0.06261376666666667,0
1727362800,0.00019786580603279997,0.00382841064485136,0.062619495,0
1727366400,0.00039730785075108,0.0076880579413446,0.06261904833333333,0
1727370000,0.00027803949884568,0.00533946076125912,0.06264927083333334,0
1727373600,0.00028967265431352,0.00558242366366304,0.06269099416666667,0
1727377200,0.00030093462520092,0.005806962986967719,0.06277205166666668,0
1727380800,0.00029953893799944,0.00576906491451168,0.0629162525,0
1727384400,0.00025349590561644,0.00488299134799152,0.06290613833333333,0
1727388000,0.00025491053236715997,0.0049104659342732405,0.06290176,0
1727391600,0.00026518075846956,0.005226525403462801,0.0615670025,0
1727395200,0.00028167216915959997,0.00559436172195096,0.06100355166666666,0
1727398800,0.00028104789041388003,0.0055827480723663605,0.061023599166666664,0
1727402400,0.00027958560716952,0.00557360415266436,0.06078469083333333,0
1727406000,0.00020127187867608,0.00401696016279084,0.060709767500000004,0
1727409600,0.00025798600347768,0.00513247544806752,0.060903465,0
1727413200,0.00038977753450716005,0.00562033805155776,0.06089569416666666,0
1727416800,0.00029412869295312,0.0056068541134768795,0.0611863,0
1727420400,0.0002934094442004,0.0057224123436247195,0.062157206666666666,0
1727424000,0.00025588965944088,0.00496074316893048,0.06246913666666667,0
1727427600,0.0005079120025420801,0.00759146737633128,0.06182911,0
1727431200,0.00250911001867824,0.00462146384451312,0.06180706,0
1727434800,0.00059192236041084,0.00575959640067468,0.061785909166666673,0
1727438400,0.00703587424438368,0.00574614555289812,0.061815149166666666,0
1727442000,0.00028791699586596,0.00570830611054392,0.06112406166666667,0
1727445600,0.00026321760507311997,0.00527914165798404,0.060396733333333334,0
1727449200,0.00023152301568,0.00469486406024748,0.05979618916666667,0
1727452800,0.000255510381987,0.00512497840201452,0.0604128925,0
1727456400,0.00023103586915415998,0.00462564587654604,0.060505395,0
1727460000,0.00020585487507588,0.00414111713764104,0.060197350000000004,0
1727463600,0.00015385833651419999,0.00310117998722652,0.0601126725,0
1727467200,0.00028490608246896,0.00574152704189028,0.06010802416666666,0
1727470800,0.00022928122251288,0.00461725470447624,0.06015633166666667,0
1727474400,0.00042271103213784,0.00642408064145604,0.06018421666666667,0
1727478000,0.00035612577049644,0.006341164032326399,0.06019357833333333,0
1727481600,0.00027435454681068,0.00552121762576176,0.06019414583333333,0
1727485200,0.00035011383767567995,0.00505812362959116,0.06019205833333333,0
1727488800,0.0006283832150923201,0.00668138315600772,0.060202930833333335,0
1727492400,0.00026588487843072,0.00535040264264004,0.06019337416666667,0
1727496000,0.00025924730356295997,0.00521700714061344,0.06019758833333333,0
1727499600,0.00027334953272808,0.00550073408649732,0.06019665,0
1727503200,0.00026555015453832,0.00533782548100584,0.060268785,0
1727506800,0.00025207551022176,0.00506698737442884,0.060269899999999994,0
1727510400,0.0001967469825996,0.00395360957190096,0.060283956666666666,0
1727514000,0.00027841010345279997,0.00559576706742036,0.06027472916666667,0
1727517600,0.00029629268418024,0.00595781148385944,0.0602487375,0
1727521200,0.00029997032322708,0.00603179944383096,0.06024873583333334,0
1727524800,0.00027360679992084004,0.0055028722376779205,0.06023441166666666,0
1727528400,0.00022892339892096,0.0046043820622692,0.06023157416666666,0
1727532000,0.000252538547607,0.00507991479729588,0.06022481666666666,0
1727535600,0.00014563482409044,0.00293073920670672,0.06019515416666666,0
1727539200,0.0188407595903148,0.00447169178716992,0.060171434999999995,0
1727542800,0.00973996526474532,0.006142704283708201,0.06045925416666667,0
1727546400,0.00027702514224936,0.00554802487611948,0.06048732416666667,0
1727550000,0.00027305773695288,0.00546889207505544,0.06048370583333334,0
1727553600,0.00027785444562396,0.005566141035641879,0.06047089583333334,0
1727557200,0.0002863013401764,0.00573579496386972,0.060465558333333336,0
1727560800,0.0002558859662862,0.00512611929334188,0.06047056083333333,0
1727564400,0.00025554278107476003,0.0051260920000902,0.060390094166666665,0
1727568000,0.00031163431354452,0.00626164849491372,0.060279269999999996,0
1727571600,0.0006394268343686401,0.005693196413664,0.06020305833333334,0
1727575200,0.00027439307647056003,0.005521605774213599,0.06019919583333333,0
1727578800,0.00027451284704496,0.00552281041614312,0.060212383333333334,0
1727582400,0.00022876637578956,0.00460239877608012,0.060212429166666664,0
1727586000,0.00035269847320535996,0.0056365684076602795,0.060211050833333335,0
1727589600,0.00028894008323016,0.00483968177680176,0.06021476,0
1727593200,0.00018676161966096002,0.00375705710390124,0.060216070000000003,0
1727596800,0.00017457017973084,0.0035120665302015596,0.060213885833333335,0
1727600400,0.0005155727014872,0.0075009989724714,0.06019456166666667,0
1727604000,0.00022016022391152,0.00436026573158508,0.06092741583333333,0
1727607600,0.00044146619792820004,0.00468377640833184,0.06127218416666667,0
1727611200,0.00022631222768688,0.00448762015046304,0.0611402025,0
1727614800,0.00022807016316504,0.00442807383092868,0.06270552416666667,0
1727618400,0.00046308639037068,0.00740397688084404,0.063224835,0
1727622000,0.00015393379293792,0.00288886290177816,0.06313765,0
1727625600,0.00015229504672056,0.00292692308259816,0.0631608,0
1727629200,0.00026970902067239996,0.00518170877792136,0.06318591750000001,0
1727632800,0.00022639205828519997,0.00435111513179616,0.06315740833333333,0
1727636400,0.00042080136658308,0.005992643985774479,0.0632349225,0
1727640000,0.00023119962033348,0.00403223371691616,0.06337703416666667,0
1727643600,0.00029229048337536004,0.00479270630139984,0.06346207,0
1727647200,0.00031010900917824,0.00565776646921944,0.06416258500000001,0
1727650800,0.000265018075362,0.0050769872247168,0.06355866666666667,0
1727654400,0.0003069527734782,0.005816307877792561,0.06418305166666667,0
1727658000,0.00034424191289520004,0.006127983699861239,0.06419432583333333,0
1727661600,0.00101870597552976,0.0041179684291271995,0.063190645,0
1727665200,0.00030793341727584,0.0058955745119903995,0.06344549333333334,0
1727668800,0.00035090551027152,0.005683986901920239,0.06327801166666668,0
1727672400,0.00032165560279368,0.00616385728347696,0.06331630666666667,0
1727676000,0.00028700252521344,0.00550059499959732,0.06334155583333334,0
1727679600,0.00029555890647696,0.005641380294686999,0.06360850416666666,0
1727683200,0.00030720992453964,0.00585710756625564,0.0636742,0
1727686800,0.00047337463338408,0.0064792110138048,0.06361707333333333,0
1727690400,0.00031237133196599997,0.00585182741822064,0.06370178083333333,0
1727694000,0.00022976722951164002,0.00436446847018188,0.06243735916666667,0
1727697600,0.00020458465308828,0.00390666140189208,0.06253702166666666,0
1727701200,0.000286460299881,0.00555211774820664,0.06260540833333333,0
