block_number,block_timestamp,transaction_hash,transaction_index,log_index,topics,data
58049176,2024-06-12 00:00:01,0xf3e557842cddb12c6484fbd0399e1ce47ffae5efc948f09c4aad83717435ce41,37,213,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000004207d2f30c3f3ec2833cd0000000000000000000000000000000000000000003f7c7470ba8dc5babee92100000000000000000000000000000000000000000011a7b9275e417fda7d805500000000000000000000000000000000000000000343d9ada8ddbb1c5584a2830000000000000000000000000000000000000000035f59983ea858780430266e
58049176,2024-06-12 00:00:01,0xf3e557842cddb12c6484fbd0399e1ce47ffae5efc948f09c4aad83717435ce41,37,218,"['0x2b627736bca15cd5381dcf80b0bf11fd197d01a037c52b927a881a10fb73ba61', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x000000000000000000000000fae79c0fbe9ca7f01fbef4754df201d65b048158', '0x0000000000000000000000000000000000000000000000000000000000000000']",0x000000000000000000000000fae79c0fbe9ca7f01fbef4754df201d65b04815800000000000000000000000000000000000000000000000000f8b0a10e470000
58049184,2024-06-12 00:00:19,0xc23b35b7b0829d10ada20349d001e5c6c426e656b7fe44749f288e0b40fbd832,2,3,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000004207d2e8a88e9876a2d120000000000000000000000000000000000000000003f7c746f8f69129f763a2e00000000000000000000000000000000000000000011a7b92667766c172e566600000000000000000000000000000000000000000343d9add0ccbe8f5fbedba30000000000000000000000000000000000000000035f5998ef1de412d5916154
58049184,2024-06-12 00:00:19,0xc23b35b7b0829d10ada20349d001e5c6c426e656b7fe44749f288e0b40fbd832,2,8,"['0x2b627736bca15cd5381dcf80b0bf11fd197d01a037c52b927a881a10fb73ba61', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x00000000000000000000000003ebc6d159c41419747354bc819df274da9948b5', '0x0000000000000000000000000000000000000000000000000000000000000000']",0x00000000000000000000000003ebc6d159c41419747354bc819df274da9948b500000000000000000000000000000000000000000000000000016919070064b9
58049211,2024-06-12 00:01:15,0x02edc71eae44fb9599b7f8aebd2cd878d8e21945f8c2c440ce77ba0cc2ce3276,76,454,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000004207cd0cabeb83dd7b8540000000000000000000000000000000000000000003f7c73c6da2334067be9f300000000000000000000000000000000000000000011a7b89b384ffad8f96dcf00000000000000000000000000000000000000000343d9ae4d09accb38250eb40000000000000000000000000000000000000000035f599b1419d0127e2f2763
58049211,2024-06-12 00:01:15,0x02edc71eae44fb9599b7f8aebd2cd878d8e21945f8c2c440ce77ba0cc2ce3276,76,459,"['0x2b627736bca15cd5381dcf80b0bf11fd197d01a037c52b927a881a10fb73ba61', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x000000000000000000000000a7a7ffe0520e90491e58c9c77f78d7cfc32d019e', '0x0000000000000000000000000000000000000000000000000000000000000000']",0x000000000000000000000000a7a7ffe0520e90491e58c9c77f78d7cfc32d019e0000000000000000000000000000000000000000000000000055f99da781b8a3
58049229,2024-06-12 00:01:53,0x8df677e5ca7f682c546104e9a8923473ce07a427bb4922ba14c2f164702be30c,0,5,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x000000000000000000000000000000000000000000041e96a9794b02c4a25b4c0000000000000000000000000000000000000000003f79088d9385fc7479ce2a00000000000000000000000000000000000000000011a4e68bf7a7e033b7b07d00000000000000000000000000000000000000000343d9aea1579029d379ee780000000000000000000000000000000000000000035f599c88a02584d9825d51
58049229,2024-06-12 00:01:53,0x8df677e5ca7f682c546104e9a8923473ce07a427bb4922ba14c2f164702be30c,0,8,"['0xa534c8dbe71f871f9f3530e97a74601fea17b426cae02e1c5aee42c96c784051', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x000000000000000000000000caf744e0f6d8dbd082cf2f86028f2e1abfc7befb', '0x0000000000000000000000007211ec72499d0b31a938174c8f287a2bee7289fb']",0x00000000000000000000000000000000000000000000000076f601bee0187ca80000000000000000000000000000000000000000000000000000000000000000
58049249,2024-06-12 00:02:37,0x3dcf87d8eee9fb1af155430fe80ccf0fea42052d5af245d2f06f0c0ba15f2685,68,389,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x000000000000000000000000000000000000000000041e96a5f3ede2cb316b9e0000000000000000000000000000000000000000003f7908873c223cea1a742100000000000000000000000000000000000000000011a4e686bc5bfbc7f5d30100000000000000000000000000000000000000000343d9af02c833023c4183b60000000000000000000000000000000000000000035f599e37b36a400bbcd757
58049249,2024-06-12 00:02:37,0x3dcf87d8eee9fb1af155430fe80ccf0fea42052d5af245d2f06f0c0ba15f2685,68,394,"['0x2b627736bca15cd5381dcf80b0bf11fd197d01a037c52b927a881a10fb73ba61', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x00000000000000000000000008b08d7254909830dde8906bfa05187f58ac8421', '0x0000000000000000000000000000000000000000000000000000000000000000']",0x00000000000000000000000008b08d7254909830dde8906bfa05187f58ac842100000000000000000000000000000000000000000000000000052c7a4de3f2a5
