block_number,block_timestamp,transaction_hash,transaction_index,log_index,topics,data
57700101,2024-06-03 00:04:57,0x074ec5861247ef45fc699445d3969a28249317a2447759719b72c8b50d2b5194,85,343,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003d2ef37162f9cdb01154b0000000000000000000000000000000000000000003eee7ce916fd6d46a662db000000000000000000000000000000000000000000113299bdddb736e11c77f500000000000000000000000000000000000000000343be635e19676969606be10000000000000000000000000000000000000000035ee729a7489c7da5e64e18
57700101,2024-06-03 00:04:57,0x074ec5861247ef45fc699445d3969a28249317a2447759719b72c8b50d2b5194,85,348,"['0x2b627736bca15cd5381dcf80b0bf11fd197d01a037c52b927a881a10fb73ba61', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x0000000000000000000000002789ba27e320318d3db8219bf51d88a6cb727512', '0x0000000000000000000000000000000000000000000000000000000000000000']",0x000000000000000000000000c4aff49fced8ac1d818a6dcab063f9f97e66ec5e000000000000000000000000000000000000000000000000014bb2cf9bd57703
57700164,2024-06-03 00:07:11,0x7f2424901694ef9369fed2dcece4713e9b021d0a60e43de9c434121adb9251b0,43,191,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003d3bf2c8bdc843f84392c0000000000000000000000000000000000000000003ef0002ebee5e42c7632d90000000000000000000000000000000000000000001133d93dbb7098f84e505a00000000000000000000000000000000000000000343be6471866369f821c85f0000000000000000000000000000000000000000035ee72ea638676759f9a11e
57700164,2024-06-03 00:07:11,0x7f2424901694ef9369fed2dcece4713e9b021d0a60e43de9c434121adb9251b0,43,196,"['0x3115d1449a7b732c986cba18244e897a450f61e1bb8d589cd2e69e6c8924f9f7', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x000000000000000000000000e3090207a2de94a856ea10a7e1bd36dd6145712b', '0x000000000000000000000000e3090207a2de94a856ea10a7e1bd36dd6145712b']",0x000000000000000000000000000000000000000000000000670e7b53af6bfb3e
57700164,2024-06-03 00:07:11,0x7f2424901694ef9369fed2dcece4713e9b021d0a60e43de9c434121adb9251b0,43,199,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003d356e3750300077447440000000000000000000000000000000000000000003eef3dfe9dffe61bb0e3c90000000000000000000000000000000000000000001133390939e60dc411ef1e00000000000000000000000000000000000000000343be6beec9d98aa96457de0000000000000000000000000000000000000000035ee72ea638676759f9a11e
57700434,2024-06-03 00:17:51,0x3dc5a3c1b6379147f42d508b1555eafab67b097cc91272aa03254950a5aacf8b,18,129,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003d3838ca1d0e0f0c55f390000000000000000000000000000000000000000003eef91293f70a7b5c4f7a100000000000000000000000000000000000000000011337da5ff164716627f7e00000000000000000000000000000000000000000343be7112cc8b58433ef2e80000000000000000000000000000000000000000035ee7468370869b8e346466
57700434,2024-06-03 00:17:51,0x3dc5a3c1b6379147f42d508b1555eafab67b097cc91272aa03254950a5aacf8b,18,134,"['0x3115d1449a7b732c986cba18244e897a450f61e1bb8d589cd2e69e6c8924f9f7', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x000000000000000000000000e3090207a2de94a856ea10a7e1bd36dd6145712b', '0x000000000000000000000000e3090207a2de94a856ea10a7e1bd36dd6145712b']",0x000000000000000000000000000000000000000000000000161584ddbb86f937
57700434,2024-06-03 00:17:51,0x3dc5a3c1b6379147f42d508b1555eafab67b097cc91272aa03254950a5aacf8b,18,137,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003d36d3a5a608719f50ed90000000000000000000000000000000000000000003eef679871cbbc657a430f00000000000000000000000000000000000000000011335b5b556e38275810ec00000000000000000000000000000000000000000343be72ad402367aef167660000000000000000000000000000000000000000035ee7468370869b8e346466
57700507,2024-06-03 00:22:01,0x2101ee451a30d8c70c9a5591ecae6cdab923f4230264586e35b4028ae77f6a10,104,555,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003d35f3128dca26d5b98890000000000000000000000000000000000000000003eef4d752feca9c16eb39a000000000000000000000000000000000000000000113345cb0be2fbf99b542b00000000000000000000000000000000000000000343be74af5ceeec3a839b010000000000000000000000000000000000000000035ee74fd5ed3a7e127acfbc
57700507,2024-06-03 00:22:01,0x2101ee451a30d8c70c9a5591ecae6cdab923f4230264586e35b4028ae77f6a10,104,560,"['0x2b627736bca15cd5381dcf80b0bf11fd197d01a037c52b927a881a10fb73ba61', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x0000000000000000000000002cd784fe3c06126e570afe8330d4885f2332bb2c', '0x0000000000000000000000000000000000000000000000000000000000000000']",0x000000000000000000000000c4aff49fced8ac1d818a6dcab063f9f97e66ec5e0000000000000000000000000000000000000000000000000dfcfac5b9278c73
57700582,2024-06-03 00:24:41,0x577e3d6ccdfc7ed5463db767bb8ee56f16074594bb90348a1e85840ea25669ad,116,339,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003d36c2dfdf3a3a8d2c3bd0000000000000000000000000000000000000000003eef65a4b51d6ef7f6b6c0000000000000000000000000000000000000000000113359bf0cf8051365239100000000000000000000000000000000000000000343be75f86068ef554d17220000000000000000000000000000000000000000035ee755cd3fd9fa48e899a8
57700582,2024-06-03 00:24:41,0x577e3d6ccdfc7ed5463db767bb8ee56f16074594bb90348a1e85840ea25669ad,116,344,"['0x3115d1449a7b732c986cba18244e897a450f61e1bb8d589cd2e69e6c8924f9f7', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x000000000000000000000000b6ad5f884744cbe8a795afce0d4d305afa8a4672', '0x000000000000000000000000b6ad5f884744cbe8a795afce0d4d305afa8a4672']",0x0000000000000000000000000000000000000000000000000cdf17776bc0e227
57700655,2024-06-03 00:27:47,0x73d106ad22af071911b49ff0bd8be13413b7ea972ba41d0ffefbbfde80090ec5,130,450,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003d36cf7d4680a2a49faeb0000000000000000000000000000000000000000003eef671c90eac5a08cf98e00000000000000000000000000000000000000000011335af5224e395e7ab44800000000000000000000000000000000000000000343be7776dfed05f3e426eb0000000000000000000000000000000000000000035ee75cbccb32bb40e5b77e
57700655,2024-06-03 00:27:47,0x73d106ad22af071911b49ff0bd8be13413b7ea972ba41d0ffefbbfde80090ec5,130,455,"['0x3115d1449a7b732c986cba18244e897a450f61e1bb8d589cd2e69e6c8924f9f7', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x00000000000000000000000097b1ae435c69443b51adc341dcbaf93424a17d97', '0x00000000000000000000000097b1ae435c69443b51adc341dcbaf93424a17d97']",0x00000000000000000000000000000000000000000000000000bfb5e40dda5c7c
57700749,2024-06-03 00:31:07,0x224698caaeee6413bde41500640bc555a013a25ddb4609af29a5d7cef91ea39a,124,578,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003d36ccef08e6c9ea9ace30000000000000000000000000000000000000000003eef66d06be2403ac9678200000000000000000000000000000000000000000011335ab6508d981db95bcb00000000000000000000000000000000000000000343be79122a0fdbc37ef9150000000000000000000000000000000000000000035ee76431fbc56fbeeafc8e
57700749,2024-06-03 00:31:07,0x224698caaeee6413bde41500640bc555a013a25ddb4609af29a5d7cef91ea39a,124,583,"['0x2b627736bca15cd5381dcf80b0bf11fd197d01a037c52b927a881a10fb73ba61', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x000000000000000000000000a7a7ffe0520e90491e58c9c77f78d7cfc32d019e', '0x0000000000000000000000000000000000000000000000000000000000000000']",0x000000000000000000000000a7a7ffe0520e90491e58c9c77f78d7cfc32d019e00000000000000000000000000000000000000000000000000320b8eb282a03e
