block_timestamp,liquidity_rate,stable_borrow_rate,variable_borrow_rate,liquidity_index,variable_borrow_index
2024-06-08 19:16:00,0.004792354532619061913934827,0.076392717659586537638697808,0.021048992069158893551925691,1.010436050441576022838828453,1.043532507296381841408207952
2024-06-08 19:17:00,0.004792354532619061913934827,0.076392717659586537638697808,0.021048992069158893551925691,1.010436050441576022838828453,1.043532507296381841408207952
2024-06-08 19:18:00,0.004792354532619061913934827,0.076392717659586537638697808,0.021048992069158893551925691,1.010436050441576022838828453,1.043532507296381841408207952
2024-06-08 19:19:00,0.004792354532619061913934827,0.076392717659586537638697808,0.021048992069158893551925691,1.010436050441576022838828453,1.043532507296381841408207952
2024-06-08 19:20:00,0.004792354532619061913934827,0.076392717659586537638697808,0.021048992069158893551925691,1.010436050441576022838828453,1.043532507296381841408207952
2024-06-08 19:21:00,0.004792354532619061913934827,0.076392717659586537638697808,0.021048992069158893551925691,1.010436050441576022838828453,1.043532507296381841408207952
2024-06-08 19:22:00,0.004792357270932482605884658,0.076392722677884215472640436,0.02104899620925447776492836,1.010436168061240034496257615,1.043533040827261394836323533
2024-06-08 19:23:00,0.004792357270932482605884658,0.076392722677884215472640436,0.02104899620925447776492836,1.010436168061240034496257615,1.043533040827261394836323533
2024-06-08 19:24:00,0.004792357270932482605884658,0.076392722677884215472640436,0.02104899620925447776492836,1.010436168061240034496257615,1.043533040827261394836323533
2024-06-08 19:25:00,0.004792357270932482605884658,0.076392722677884215472640436,0.02104899620925447776492836,1.010436168061240034496257615,1.043533040827261394836323533
2024-06-08 19:26:00,0.004792357270932482605884658,0.076392722677884215472640436,0.02104899620925447776492836,1.010436168061240034496257615,1.043533040827261394836323533
2024-06-08 19:27:00,0.004792372116062808031172015,0.076392749883397205753641381,0.02104901865380269474675414,1.010436218118729382663093015,1.043533267891444594400984498
2024-06-08 19:28:00,0.004792372116062808031172015,0.076392749883397205753641381,0.02104901865380269474675414,1.010436218118729382663093015,1.043533267891444594400984498
2024-06-08 19:29:00,0.004792380703193728405685694,0.076392765620345203665170283,0.021049031636784793023765484,1.010436234395142174959153235,1.043533341722219299175290819
2024-06-08 19:30:00,0.004792380703193728405685694,0.076392765620345203665170283,0.021049031636784793023765484,1.010436234395142174959153235,1.043533341722219299175290819
2024-06-08 19:31:00,0.004792380703193728405685694,0.076392765620345203665170283,0.021049031636784793023765484,1.010436234395142174959153235,1.043533341722219299175290819
2024-06-08 19:32:00,0.004792380703193728405685694,0.076392765620345203665170283,0.021049031636784793023765484,1.010436234395142174959153235,1.043533341722219299175290819
2024-06-08 19:33:00,0.004792380703193728405685694,0.076392765620345203665170283,0.021049031636784793023765484,1.010436234395142174959153235,1.043533341722219299175290819
2024-06-08 19:34:00,0.004792380703193728405685694,0.076392765620345203665170283,0.021049031636784793023765484,1.010436234395142174959153235,1.043533341722219299175290819
2024-06-08 19:35:00,0.004792380703193728405685694,0.076392765620345203665170283,0.021049031636784793023765484,1.010436234395142174959153235,1.043533341722219299175290819
2024-06-08 19:36:00,0.004792380703193728405685694,0.076392765620345203665170283,0.021049031636784793023765484,1.010436234395142174959153235,1.043533341722219299175290819
