block_number,block_timestamp,transaction_hash,transaction_index,log_index,topics,data
57931343,2024-06-09 00:01:34,0xf232d0aedddc56f70d03d7d9831cb5d2ddf55e8227d9b8ad69477fbb8b18308a,39,236,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003f83821b7239a7c621e270000000000000000000000000000000000000000003f3359878e2ff62ab10691000000000000000000000000000000000000000000116b695a3340e7d0720bd000000000000000000000000000000000000000000343d0badb9cf2d28ec636a20000000000000000000000000000000000000000035f33305b7c35f3a8e98240
57931343,2024-06-09 00:01:34,0xf232d0aedddc56f70d03d7d9831cb5d2ddf55e8227d9b8ad69477fbb8b18308a,39,241,"['0x2b627736bca15cd5381dcf80b0bf11fd197d01a037c52b927a881a10fb73ba61', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x000000000000000000000000a7a7ffe0520e90491e58c9c77f78d7cfc32d019e', '0x0000000000000000000000000000000000000000000000000000000000000000']",0x000000000000000000000000a7a7ffe0520e90491e58c9c77f78d7cfc32d019e00000000000000000000000000000000000000000000000000492b4641a460bb
57931422,2024-06-09 00:04:54,0xc68a0d7e4e0b56e3d35eb20a359ceabed5c1631d29ed6be241f2a6e1ff85f6b9,28,117,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003f837b6b3fb8eb9c6a8bd0000000000000000000000000000000000000000003f3358c3905d6ded1a90f5000000000000000000000000000000000000000000116b68b881d99dd0d5eacb00000000000000000000000000000000000000000343d0bc8663cb1da01459a80000000000000000000000000000000000000000035f3337e9a4ad24afd3b918
57931422,2024-06-09 00:04:54,0xc68a0d7e4e0b56e3d35eb20a359ceabed5c1631d29ed6be241f2a6e1ff85f6b9,28,122,"['0x2b627736bca15cd5381dcf80b0bf11fd197d01a037c52b927a881a10fb73ba61', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x0000000000000000000000002333251734938ad6ce298e4c606a2cfe5c9eb6c2', '0x0000000000000000000000000000000000000000000000000000000000000000']",0x000000000000000000000000c4aff49fced8ac1d818a6dcab063f9f97e66ec5e000000000000000000000000000000000000000000000000006d25425cb7f17a
57931700,2024-06-09 00:15:50,0x91bfe05ee11132df5a5f0f7a39ca368d1cc6048ad804bc01956f1d8c0be91ebe,55,219,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003f837d8a2f5f2a8a5c0f50000000000000000000000000000000000000000003f335901b670b992e14e88000000000000000000000000000000000000000000116b68ebc7a9890666ad9600000000000000000000000000000000000000000343d0c1fe371ea95f47a9010000000000000000000000000000000000000000035f3350b1ae16cff9c50276
57931700,2024-06-09 00:15:50,0x91bfe05ee11132df5a5f0f7a39ca368d1cc6048ad804bc01956f1d8c0be91ebe,55,223,"['0x3115d1449a7b732c986cba18244e897a450f61e1bb8d589cd2e69e6c8924f9f7', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x0000000000000000000000004ff409391681e5129ab13aab94a59bf3a178af94', '0x0000000000000000000000004ff409391681e5129ab13aab94a59bf3a178af94']",0x000000000000000000000000000000000000000000000000000146b9919e93f6
57931997,2024-06-09 00:27:20,0x45777e64d0b8bb07defcda9ca81a5c39ab4a6d41e9b7da23d6f597550978c043,207,718,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003f837fc056d748e8508eb0000000000000000000000000000000000000000003f33594284e3599227d82d000000000000000000000000000000000000000000116b69213ec819d29a78be00000000000000000000000000000000000000000343d0c7be97f85c349f659d0000000000000000000000000000000000000000035f336ac2871b1dbcac2cf1
57931997,2024-06-09 00:27:20,0x45777e64d0b8bb07defcda9ca81a5c39ab4a6d41e9b7da23d6f597550978c043,207,722,"['0x3115d1449a7b732c986cba18244e897a450f61e1bb8d589cd2e69e6c8924f9f7', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x000000000000000000000000a42ecd2a1454b0f55b42db042cec0207d0c18a93', '0x000000000000000000000000a42ecd2a1454b0f55b42db042cec0207d0c18a93']",0x00000000000000000000000000000000000000000000000000010e26f227a7a2
57932193,2024-06-09 00:34:54,0xa0b7cf8e20f7e7b5bf56eb2cc5467a9ca9835ab07f5b9d6face7a94d9809907b,156,613,"['0x804c9b842b2748a22bb64b345453a3de7ca54a6ca45ce00d415894979e22897a', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619']",0x00000000000000000000000000000000000000000003f838bece5076af5a8d0a0000000000000000000000000000000000000000003f335aa7439e32d57762be000000000000000000000000000000000000000000116b6a478f557376ef4b0f00000000000000000000000000000000000000000343d0cb876062d3f0fa8d6a0000000000000000000000000000000000000000035f337be9121457f69e6a06
57932193,2024-06-09 00:34:54,0xa0b7cf8e20f7e7b5bf56eb2cc5467a9ca9835ab07f5b9d6face7a94d9809907b,156,617,"['0x3115d1449a7b732c986cba18244e897a450f61e1bb8d589cd2e69e6c8924f9f7', '0x0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x000000000000000000000000954e78ee0b2b451ba41ed82c830c60c05ee490c4', '0x000000000000000000000000954e78ee0b2b451ba41ed82c830c60c05ee490c4']",0x00000000000000000000000000000000000000000000000000a0c395faf08a17
