timestamp,liquidityRate_avg,variableBorrowRate_avg,utilizationRate_avg,stableBorrowRate_avg
1726956000,0.00003333677214096,0.00000160454158848,0.02081463,0
1726959600,0.00003333677214096,0.00000160454158848,0.02081463,0
1726963200,0.00003333677214096,0.00000160454158848,0.02081463,0
1726966800,0.0000027780643450799996,1.3371179904e-7,0.0208155925,0
1726970400,0,0,0.02081568,0
1726974000,0,0,0.02081568,0
1726977600,0,0,0.02081568,0
1726981200,0,0,0.02081568,0
1726984800,0,0,0.02081568,0
1726988400,0.0006298213241268,0.0376136722826766,0.020826870833333334,0
1726992000,0,0,0.02083171,0
1726995600,0.0000112420599768,0.00067089223682784,0.02083242,0
1726999200,0.0000337261799304,0.00201267671048352,0.020833840000000003,0
1727002800,0.0000337261799304,0.00201267671048352,0.020833840000000003,0
1727006400,0.00005352913520748,0.00319427087039424,0.020833840000000003,0
1727010000,0.00011293800103872,0.006739053350126399,0.020833840000000003,0
1727013600,0.00011293800103872,0.006739053350126399,0.020833840000000003,0
1727017200,0.00009349041503808001,0.00557876254640544,0.020832893333333335,0
1727020800,0.000054538120566,0.00325647685104768,0.02082067,0
1727024400,0.00005453235836064,0.00325630504964736,0.02081896,0
1727028000,0.0000545242183146,0.0032560615383264,0.020817479166666666,0
1727031600,0.00005451085564416,0.0032556623645736,0.020814951666666668,0
1727035200,0.0000045385867738800006,0.0002711861408952,0.020805293333333332,0
1727038800,0.00010267497455255999,0.0061285993969255196,0.020854755,0
1727042400,0.0000287779439592,0.00171503021055276,0.02082873,0
1727046000,0.000031910286408839995,0.0019024864305602401,0.02085124916666667,0
1727049600,0.00002008624978764,0.0011975900369180401,0.020850800833333336,0
1727053200,0.00009797194706472001,0.00584128313339832,0.020850695833333335,0
1727056800,0,0,0.02084999,0
1727060400,0.00134529873317496,0.0043644320663112,0.02084999,0
1727064000,0.00050334564014712,0.004725465590988,0.020870848333333334,0
1727067600,0.00006589527490656,0.00392478588266112,0.020875020000000005,0
1727071200,0.00006589527490656,0.00392478588266112,0.020875020000000005,0
1727074800,0.0000603703471464,0.00359521213820544,0.020876805,0
1727078400,0.00005484541938624,0.00326563839374976,0.02087859,0
1727082000,0.00005484126751416,0.0032655161396365202,0.020877787499999998,0
1727085600,0.000054839883556800005,0.0032654753882654397,0.02087752,0
1727089200,0.000054839883556800005,0.0032654753882654397,0.02087752,0
1727092800,0.000054839883556800005,0.0032654753882654397,0.02087752,0
1727096400,0.000054839883556800005,0.0032654753882654397,0.02087752,0
1727100000,0.00001827614417328,0.00108837725134464,0.020874820000000002,0
1727103600,0,0,0.02087588,0
1727107200,0,0,0.02087588,0
1727110800,0.0000444015850284,0.0026439762626928004,0.02087588,0
1727114400,0.00010656380406816,0.00634554303046272,0.02087588,0
1727118000,0.00010656380406816,0.00634554303046272,0.02087588,0
1727121600,0.00008167688957592,0.00486548605061784,0.020864586666666667,0
1727125200,0.00005472911088648,0.0032621737136842802,0.0208561775,0
1727128800,0.000054588004473600005,0.00325796158826568,0.020829169166666665,0
1727132400,0.000027194693217839998,0.00162601626780036,0.020789589166666667,0
1727136000,0.00004568045334624,0.00274098842415936,0.020728029999999998,0
1727139600,0.00006852068001936,0.00411148263623904,0.02069803,0
1727143200,0.00006852068001936,0.00411148263623904,0.02069803,0
1727146800,0.00006364922706,0.00382017467712672,0.020697963333333333,0
1727150400,0.00004026146131728,0.00241813617591456,0.020697155,0
1727154000,0.0000625541489208,0.00375708609886176,0.02069702,0
1727157600,0.0000364899202038,0.00219163355766936,0.020696745,0
1727161200,0.0008604198117720001,0.0038214275477443196,0.02069636,0
1727164800,0.0008604198117720001,0.0038214275477443196,0.02069636,0
1727168400,0.0003227558537304,0.00343253324911104,0.02069942666666667,0
1727172000,0.00005390316943344,0.00323746430910768,0.020696966666666667,0
1727175600,0.000053874455747760006,0.0032366022032735997,0.02069143,0
1727179200,0.00005386968703152,0.0032364592269335996,0.02069051,0
1727182800,0.00005386936391892,0.0032364487867042797,0.020690433333333334,0
1727186400,0.000052765861042440006,0.0032031197473744804,0.020558304166666666,0
1727190000,0.00003607310805084,0.00220165007927976,0.020385430833333332,0
1727193600,0.00000384501387024,0.00023402295492192,0.02022798,0
1727197200,0.00000305508437424,0.00018364646130912,0.020801773333333332,0
1727200800,0.000089121063186,0.005254115383463761,0.021079035,0
1727204400,0.00006083925340752001,0.00358692839417664,0.02106962,0
1727208000,0.00005755009696272001,0.00339869093722992,0.021041558333333335,0
1727211600,0.0000547638239808,0.00326320856839152,0.020862866666666664,0
1727215200,0.00005476222048031999,0.00326316136330944,0.02086257,0
1727218800,0.00005476222048031999,0.00326316136330944,0.02086257,0
1727222400,0.000027381110240159995,0.00163158068165472,0.020858925,0
1727226000,0,0,0.02085528,0
1727229600,0,0,0.02085528,0
1727233200,0.00001362236430168,0.00084886153785288,0.0205718675,0
1727236800,0.00016346837162016002,0.01018633845423456,0.01745433,0
1727240400,0.00008733837857039999,0.00561151246365072,0.0174541075,0
1727244000,0.0011154343831902,0.00372837479110128,0.017546246666666668,0
1727247600,0.00003944862617328,0.0027695783616818403,0.017682845,0
1727251200,0.000039331373275440004,0.00276545928804048,0.017656638333333332,0
1727254800,0.00003897200289528,0.00275279278389336,0.017639583333333334,0
1727258400,0.00003891264157872,0.00275069944245168,0.01763947,0
1727262000,0.00003891264157872,0.00275069944245168,0.01763947,0
1727265600,0.000006917019726240001,0.00048904576259724,0.01755612,0
1727269200,0.00004878962590248,0.0034489250250678,0.017604518333333333,0
