timestamp,liquidityRate_avg,variableBorrowRate_avg,utilizationRate_avg,stableBorrowRate_avg
1726956000,0,0,-0.00102389,0
1726959600,0,0,-0.00102389,0
1726963200,0,0,-0.00102389,0
1726966800,0,0,-0.00102389,0
1726970400,0,0,-0.00102389,0
1726974000,0,0,-0.0010238774999999998,0
1726977600,0,0,-0.00102389,0
1726981200,0,0,-0.00102389,0
1726984800,0,0,-0.00102389,0
1726988400,0,0,-0.00102389,0
1726992000,0,0,-0.0010238633333333332,0
1726995600,0,0,-0.0010238166666666666,0
1726999200,0,0,-0.00102389,0
1727002800,0,0,-0.0010242725,0
1727006400,0,0,-0.0010244966666666667,0
1727010000,0,0,-0.00102448,0
1727013600,0,0,-0.00102495,0
1727017200,0,0,-0.0010273,0
1727020800,0,0,-0.0010273,0
1727024400,0,0,-0.0010273,0
1727028000,0,0,-0.0010273,0
1727031600,0,0,-0.0010273,0
1727035200,0,0,-0.0010273,0
1727038800,0,0,-0.0010272450000000002,0
1727042400,0.00000214282578816,0,-0.00102719,0
1727046000,3.5713763136e-7,0,-0.00102719,0
1727049600,0,0,-0.0010272266666666668,0
1727053200,0,0,-0.00102723,0
1727056800,0,0,-0.00102722,0
1727060400,0,0,-0.0010272266666666665,0
1727064000,0,0,-0.00102736,0
1727067600,0,0,-0.00102736,0
1727071200,0,0,-0.00102736,0
1727074800,0,0,-0.00102736,0
1727078400,0,0,-0.00102736,0
1727082000,0,0,-0.00102737,0
1727085600,0,0,-0.00102737,0
1727089200,0,0,-0.0010246,0
1727092800,0,0,-0.0010246,0
1727096400,0,0,-0.0010246066666666667,0
1727100000,0,0,-0.00102461,0
1727103600,0,0,-0.00102461,0
1727107200,0,0,-0.0010246699999999999,0
1727110800,0,0,-0.0010247,0
1727114400,0,0,-0.0010247,0
1727118000,0,0,-0.0010247,0
1727121600,0,0,-0.0010255449999999999,0
1727125200,0.00017938141201764,0,-0.0010264583333333334,0
1727128800,0.00035876282403528,0,-0.0010266516666666667,0
1727132400,0,0,-0.00102668,0
1727136000,0,0,-0.0010268541666666666,0
1727139600,0,0,-0.0010268725,0
1727143200,0,0,-0.00102688,0
1727146800,0,0,-0.00102688,0
1727150400,0,0,-0.00102688,0
1727154000,0,0,-0.0010270141666666667,0
1727157600,0,0,-0.0010308216666666667,0
1727161200,0,0,-0.0010313616666666667,0
1727164800,0.00364626154409544,0,-0.0010337216666666668,0
1727168400,0,0,-0.00103468,0
1727172000,0,0,-0.00103468,0
1727175600,0,0,-0.0010346083333333334,0
1727179200,0,0,-0.0010244766666666666,0
1727182800,0,0,-0.0010225,0
1727186400,0,0,-0.0010225,0
1727190000,0,0,-0.0010225,0
1727193600,0,0,-0.0010224166666666665,0
1727197200,0,0,-0.0010224,0
1727200800,0,0,-0.0010222699999999998,0
1727204400,0,0,-0.001020835,0
1727208000,0,0,-0.00102083,0
1727211600,0,0,-0.00102083,0
1727215200,0,0,-0.00102083,0
1727218800,0,0,-0.00102083,0
1727222400,0,0,-0.0010208208333333333,0
1727226000,0,0,-0.00101726,0
1727229600,0,0,-0.00101726,0
1727233200,0,0,-0.00101726,0
1727236800,0,0,-0.0010132683333333333,0
1727240400,0,0,-0.00099205,0
1727244000,0,0,-0.0009910325000000002,0
1727247600,0,0,-0.000990155,0
1727251200,0,0,-0.0009896166666666666,0
1727254800,0,0,-0.00098797,0
1727258400,0,0,-0.0009880199999999998,0
1727262000,0,0,-0.000988145,0
1727265600,0,0,-0.00098812,0
1727269200,0,0,-0.00098812,0
1727272800,0,0,-0.00098812,0
1727276400,0.00002118990411576,0,-0.0009880350000000002,0
1727280000,0.00001059495205788,0,-0.0009875916666666667,0
1727283600,0,0,-0.0009875883333333333,0
1727287200,0,0,-0.0009873,0
1727290800,0,0,-0.000987285,0
1727294400,0,0,-0.0009871608333333335,0
1727298000,0,0,-0.0009869325,0
1727301600,0,0,-0.0009865758333333333,0
1727305200,0,0,-0.00098657,0
1727308800,0,0,-0.000986525,0
1727312400,0,0,-0.0009865683333333333,0
1727316000,0,0,-0.0009854216666666667,0
1727319600,0,0,-0.0009841933333333333,0
1727323200,0,0,-0.0009835458333333333,0
1727326800,0.0007713537169377601,0,-0.00098137,0
1727330400,0.0005142358112918401,0,-0.0009812216666666665,0
1727334000,0,0,-0.0009811975,0
1727337600,0,0,-0.0009811875,0
1727341200,0,0,-0.00098119,0
1727344800,0,0,-0.0009811533333333332,0
1727348400,0,0,-0.00098112,0
1727352000,0,0,-0.0009811025000000001,0
1727355600,0,0,-0.0009805541666666666,0
1727359200,0,0,-0.0009800083333333335,0
1727362800,0,0,-0.0009799141666666667,0
1727366400,0.00000224418761676,0,-0.00097991,0
1727370000,0.00000299225015568,0,-0.00097991,0
1727373600,0.0000024935417964000002,0,-0.0009799083333333334,0
1727377200,0,0,-0.0009799,0
1727380800,0,0,-0.0009798958333333333,0
1727384400,0,0,-0.0009799866666666667,0
1727388000,0,0,-0.00098018,0
1727391600,0,0,-0.00098018,0
1727395200,0.00008780269135032,0,-0.0009801883333333333,0
1727398800,0,0,-0.0009801941666666666,0
1727402400,0,0,-0.00098019,0
1727406000,0,0,-0.0009801833333333333,0
1727409600,0,0,-0.0009801516666666666,0
1727413200,0,0,-0.0009801483333333333,0
1727416800,0.00002388139688484,0,-0.0009792691666666666,0
1727420400,0,0,-0.00097805,0
1727424000,0.0000035801293143599997,0,-0.0009780116666666667,0
1727427600,0.000012322353250799998,0,-0.0009775816666666667,0
1727431200,0,0,-0.00097754,0
1727434800,0,0,-0.0009774866666666668,0
1727438400,0,0,-0.0009766716666666667,0
1727442000,0,0,-0.00097555,0
1727445600,0,0,-0.00097555,0
1727449200,0,0,-0.00097555,0
1727452800,0,0,-0.0009755433333333333,0
1727456400,0,0,-0.00097552,0
1727460000,0,0,-0.00097552,0
1727463600,0,0,-0.00097552,0
1727467200,0,0,-0.00097552,0
1727470800,0,0,-0.0009755175,0
1727474400,0,0,-0.0009755100000000001,0
1727478000,0,0,-0.0009755100000000001,0
1727481600,0,0,-0.0009755100000000001,0
1727485200,0,0,-0.0009743458333333334,0
1727488800,0,0,-0.0009649733333333333,0
1727492400,0,0,-0.0009626508333333332,0
1727496000,0,0,-0.0009626500000000001,0
1727499600,0,0,-0.0009626500000000001,0
1727503200,0,0,-0.0009625975,0
1727506800,0,0,-0.0009624399999999998,0
1727510400,0,0,-0.0009624399999999998,0
1727514000,0,0,-0.0009586358333333334,0
1727517600,0,0,-0.0009557800000000001,0
1727521200,0,0,-0.0009557800000000001,0
1727524800,0,0,-0.0009557800000000001,0
1727528400,0,0,-0.0009557091666666666,0
1727532000,0,0,-0.0009555916666666666,0
1727535600,0,0,-0.0009551241666666666,0
1727539200,0,0,-0.00095424,0
1727542800,0,0,-0.00095413,0
1727546400,0,0,-0.00095413,0
1727550000,0,0,-0.00095413,0
1727553600,0,0,-0.0009541483333333333,0
1727557200,0,0,-0.0009540099999999999,0
1727560800,0,0,-0.00095387,0
1727564400,0,0,-0.0009538283333333334,0
1727568000,0,0,-0.00095383,0
1727571600,0,0,-0.0009538275,0
1727575200,0,0,-0.0009537541666666667,0
1727578800,0,0,-0.00095369,0
1727582400,0,0,-0.0009536891666666667,0
1727586000,0,0,-0.000953575,0
1727589600,0,0,-0.0009534025,0
1727593200,0,0,-0.0009533799999999999,0
1727596800,0,0,-0.0009533799999999999,0
1727600400,0,0,-0.0009533499999999999,0
1727604000,0,0,-0.00095334,0
1727607600,0,0,-0.0009533316666666667,0
1727611200,0,0,-0.00095332,0
1727614800,0,0,-0.00095332,0
1727618400,0,0,-0.0009534291666666667,0
1727622000,0,0,-0.00095463,0
1727625600,0,0,-0.0009546200000000001,0
1727629200,0,0,-0.0009546100000000002,0
1727632800,0,0,-0.00095459,0
1727636400,0,0,-0.00095457,0
1727640000,0,0,-0.00095457,0
1727643600,0,0,-0.0009545633333333333,0
1727647200,0,0,-0.0009545499999999999,0
1727650800,0,0,-0.0009545499999999999,0
1727654400,0,0,-0.0009545499999999999,0
1727658000,0,0,-0.0009552033333333334,0
1727661600,0,0,-0.00095808,0
1727665200,0,0,-0.00095478,0
1727668800,0,0,-0.0009545291666666667,0
1727672400,0,0,-0.00095452,0
1727676000,0,0,-0.00095452,0
1727679600,0,0,-0.00095452,0
1727683200,0,0,-0.00095452,0
1727686800,0,0,-0.0009545116666666667,0
1727690400,0,0,-0.0009547900000000001,0
1727694000,0,0,-0.0009547600000000001,0
1727697600,0,0,-0.0009547600000000001,0
1727701200,0,0,-0.0009547399999999999,0
1727704800,0,0,-0.0009538633333333333,0
1727708400,0,0,-0.0009535333333333334,0
1727712000,0,0,-0.00095275,0
1727715600,0,0,-0.00095275,0
1727719200,0,0,-0.00095275,0
1727722800,0,0,-0.00095275,0
1727726400,0,0,-0.00095275,0
1727730000,0,0,-0.00095275,0
1727733600,0.000017724050569439998,0,-0.0009524125,0
1727737200,0,0,-0.0009523025,0
1727740800,0,0,-0.00095231,0
1727744400,0,0,-0.0009522766666666666,0
1727748000,0,0,-0.0009522425,0
1727751600,0,0,-0.00095224,0
1727755200,0,0,-0.0009520658333333332,0
1727758800,0,0,-0.00095205,0
1727762400,0,0,-0.0009520408333333334,0
1727766000,0,0,-0.00095204,0
1727769600,0.000008454163311359999,0,-0.00095202,0
1727773200,0,0,-0.0009518733333333334,0
1727776800,0,0,-0.0009518,0
1727780400,0,0,-0.00095181,0
1727784000,0,0,-0.0009521400000000001,0
1727787600,0,0,-0.0009514583333333333,0
1727791200,0,0,-0.0009507558333333334,0
1727794800,0,0,-0.0009507499999999999,0
1727798400,0,0,-0.0009507499999999999,0
1727802000,0,0,-0.0009507449999999999,0
1727805600,0,0,-0.0009507141666666667,0
