timestamp,liquidityRate_avg,variableBorrowRate_avg,utilizationRate_avg,stableBorrowRate_avg
1726956000,0,0,0,0
1726959600,0,0,0,0
1726963200,0,0,0,0
1726966800,0,0,0,0
1726970400,0,0,0,0
1726974000,0,0,0,0
1726977600,0,0,0,0
1726981200,0,0,0,0
1726984800,0,0,0,0
1726988400,0,0,0,0
1726992000,0,0,0,0
1726995600,0,0,0,0
1726999200,0,0,0,0
1727002800,0,0,0,0
1727006400,0,0,0,0
1727010000,0,0,0,0
1727013600,0,0,0,0
1727017200,0,0,0,0
1727020800,0,0,0,0
1727024400,0,0,0,0
1727028000,0,0,0,0
1727031600,0,0,0,0
1727035200,0,0,0,0
1727038800,0,0,0,0
1727042400,0,0,0,0
1727046000,0,0,0,0
1727049600,0,0,0,0
1727053200,0,0,0,0
1727056800,0,0,0,0
1727060400,0,0,0,0
1727064000,0,0,0,0
1727067600,0,0,0,0
1727071200,0,0,0,0
1727074800,0,0,0,0
1727078400,0,0,0,0
1727082000,0,0,0,0
1727085600,0,0,0,0
1727089200,0,0,0,0
1727092800,0,0,0,0
1727096400,0,0,0,0
1727100000,0,0,0,0
1727103600,0,0,0,0
1727107200,0,0,0,0
1727110800,0,0,0,0
1727114400,0,0,0,0
1727118000,0,0,0,0
1727121600,0,0,0,0
1727125200,0,0,0,0
1727128800,0,0,0,0
1727132400,0,0,0,0
1727136000,0,0,0,0
1727139600,0,0,0,0
1727143200,0,0,0,0
1727146800,0,0,0,0
1727150400,0,0,0,0
1727154000,0,0,0,0
1727157600,0,0,0,0
1727161200,0,0,0,0
1727164800,0,0,0,0
1727168400,0,0,0,0
1727172000,0,0,0,0
1727175600,0,0,0,0
1727179200,0,0,0,0
1727182800,0,0,0,0
1727186400,0,0,0,0
1727190000,0,0,0,0
1727193600,0,0,0,0
1727197200,0,0,0,0
1727200800,0,0,0,0
1727204400,0,0,0,0
1727208000,0,0,0,0
1727211600,0,0,0,0
1727215200,0,0,0,0
1727218800,0,0,0,0
1727222400,0,0,0,0
1727226000,0,0,0,0
1727229600,0,0,0,0
1727233200,0,0,0,0
1727236800,0,0,0,0
1727240400,0,0,0,0
1727244000,0,0,0,0
1727247600,0,0,0,0
1727251200,0,0,0,0
1727254800,0,0,0,0
1727258400,0,0,0,0
1727262000,0,0,0,0
1727265600,0,0,0,0
1727269200,0,0,0,0
1727272800,0,0,0,0
1727276400,0,0,0,0
1727280000,0,0,0,0
1727283600,0,0,0,0
1727287200,0,0,0,0
1727290800,0,0,0,0
1727294400,0,0,0,0
1727298000,0,0,0,0
1727301600,0,0,0,0
1727305200,0,0,0,0
1727308800,0,0,0,0
1727312400,0,0,0,0
1727316000,0,0,0,0
1727319600,0,0,0,0
1727323200,0,0,0,0
1727326800,0,0,0,0
1727330400,0,0,0,0
1727334000,0,0,0,0
1727337600,0,0,0,0
1727341200,0,0,0,0
1727344800,0,0,0,0
1727348400,0,0,0,0
1727352000,0,0,0,0
1727355600,0,0,0,0
1727359200,0,0,0,0
1727362800,0,0,0,0
1727366400,0,0,0,0
1727370000,0,0,0,0
1727373600,0,0,0,0
1727377200,0,0,0,0
1727380800,0,0,0,0
1727384400,0,0,0,0
1727388000,0,0,0,0
1727391600,0,0,0,0
1727395200,0,0,0,0
1727398800,0,0,0,0
1727402400,0,0,0,0
1727406000,0,0,0,0
1727409600,0,0,0,0
1727413200,0,0,0,0
1727416800,0,0,0,0
1727420400,0,0,0,0
1727424000,0,0,0,0
1727427600,0,0,0,0
1727431200,0,0,0,0
1727434800,0,0,0,0
1727438400,0,0,0,0
1727442000,0,0,0,0
1727445600,0,0,0,0
1727449200,0,0,0,0
1727452800,0,0,0,0
1727456400,0,0,0,0
1727460000,0,0,0,0
1727463600,0,0,0,0
1727467200,0,0,0,0
1727470800,0,0,0,0
1727474400,0,0,0,0
1727478000,0,0,0,0
1727481600,0,0,0,0
1727485200,0,0,0,0
1727488800,0,0,0,0
1727492400,0,0,0,0
1727496000,0,0,0,0
1727499600,0,0,0,0
1727503200,0,0,0,0
1727506800,0,0,0,0
1727510400,0,0,0,0
1727514000,0,0,0,0
1727517600,0,0,0,0
1727521200,0,0,0,0
1727524800,0,0,0,0
1727528400,0,0,0,0
1727532000,0,0,0,0
1727535600,0,0,0,0
1727539200,0,0,0,0
1727542800,0,0,0,0
1727546400,0,0,0,0
1727550000,0,0,0,0
1727553600,0,0,0,0
1727557200,0,0,0,0
1727560800,0,0,0,0
1727564400,0,0,0,0
1727568000,0,0,0,0
1727571600,0,0,0,0
1727575200,0,0,0,0
1727578800,0,0,0,0
1727582400,0,0,0,0
1727586000,0,0,0,0
1727589600,0,0,0,0
1727593200,0,0,0,0
1727596800,0,0,0,0
1727600400,0,0,0,0
1727604000,0,0,0,0
1727607600,0,0,0,0
1727611200,0,0,0,0
1727614800,0,0,0,0
1727618400,0,0,0,0
1727622000,0,0,0,0
1727625600,0,0,0,0
1727629200,0,0,0,0
1727632800,0,0,0,0
1727636400,0,0,0,0
1727640000,0,0,0,0
1727643600,0,0,0,0
1727647200,0,0,0,0
1727650800,0,0,0,0
1727654400,0,0,0,0
1727658000,0,0,0,0
1727661600,0,0,0,0
1727665200,0,0,0,0
1727668800,0,0,0,0
1727672400,0,0,0,0
1727676000,0,0,0,0
1727679600,0,0,0,0
1727683200,0,0,0,0
1727686800,0,0,0,0
1727690400,0,0,0,0
1727694000,0,0,0,0
1727697600,0,0,0,0
1727701200,0,0,0,0
1727704800,0,0,0,0
1727708400,0,0,0,0
1727712000,0,0,0,0
1727715600,0,0,0,0
1727719200,0,0,0,0
1727722800,0,0,0,0
1727726400,0,0,0,0
1727730000,0,0,0,0
1727733600,0,0,0,0
1727737200,0,0,0,0
1727740800,0,0,0,0
1727744400,0,0,0,0
1727748000,0,0,0,0
1727751600,0,0,0,0
1727755200,0,0,0,0
1727758800,0,0,0,0
1727762400,0,0,0,0
1727766000,0,0,0,0
1727769600,0,0,0,0
1727773200,0,0,0,0
1727776800,0,0,0,0
1727780400,0,0,0,0
1727784000,0,0,0,0
1727787600,0,0,0,0
1727791200,0,0,0,0
1727794800,0,0,0,0
1727798400,0,0,0,0
1727802000,0,0,0,0
1727805600,0,0,0,0
1727809200,0,0,0,0
1727812800,0,0,0,0
1727816400,0,0,0,0
1727820000,0,0,0,0
1727823600,0,0,0,0
1727827200,0,0,0,0
1727830800,0,0,0,0
1727834400,0,0,0,0
1727838000,0,0,0,0
1727841600,0,0,0,0
1727845200,0,0,0,0
1727848800,0,0,0,0
1727852400,0,0,0,0
1727856000,0,0,0,0
1727859600,0,0,0,0
1727863200,0,0,0,0
1727866800,0,0,0,0
1727870400,0,0,0,0
1727874000,0,0,0,0
1727877600,0,0,0,0
1727881200,0,0,0,0
1727884800,0,0,0,0
1727888400,0,0,0,0
1727892000,0,0,0,0
1727895600,0,0,0,0
1727899200,0,0,0,0
1727902800,0,0,0,0
1727906400,0,0,0,0
1727910000,0,0,0,0
1727913600,0,0,0,0
1727917200,0,0,0,0
1727920800,0,0,0,0
1727924400,0,0,0,0
1727928000,0,0,0,0
1727931600,0,0,0,0
1727935200,0,0,0,0
1727938800,0,0,0,0
1727942400,0,0,0,0
1727946000,0,0,0,0
1727949600,0,0,0,0
1727953200,0,0,0,0
1727956800,0,0,0,0
1727960400,0,0,0,0
1727964000,0,0,0,0
1727967600,0,0,0,0
1727971200,0,0,0,0
1727974800,0,0,0,0
1727978400,0,0,0,0
1727982000,0,0,0,0
1727985600,0,0,0,0
1727989200,0,0,0,0
1727992800,0,0,0,0
1727996400,0,0,0,0
1728000000,0,0,0,0
1728003600,0,0,0,0
1728007200,0,0,0,0
1728010800,0,0,0,0
1728014400,0,0,0,0
1728018000,0,0,0,0
1728021600,0,0,0,0
1728025200,0,0,0,0
1728028800,0,0,0,0
1728032400,0,0,0,0
1728036000,0,0,0,0
1728039600,0,0,0,0
1728043200,0,0,0,0
1728046800,0,0,0,0
1728050400,0,0,0,0
1728054000,0,0,0,0
1728057600,0,0,0,0
1728061200,0,0,0,0
1728064800,0,0,0,0
1728068400,0,0,0,0
1728072000,0,0,0,0
1728075600,0,0,0,0
1728079200,0,0,0,0
1728082800,0,0,0,0
1728086400,0,0,0,0
1728090000,0,0,0,0
1728093600,0,0,0,0
1728097200,0,0,0,0
1728100800,0,0,0,0
1728104400,0,0,0,0
1728108000,0,0,0,0
1728111600,0,0,0,0
1728115200,0,0,0,0
1728118800,0,0,0,0
1728122400,0,0,0,0
1728126000,0,0,0,0
1728129600,0,0,0,0
1728133200,0,0,0,0
1728136800,0,0,0,0
1728140400,0,0,0,0
1728144000,0,0,0,0
1728147600,0,0,0,0
1728151200,0,0,0,0
1728154800,0,0,0,0
1728158400,0,0,0,0
1728162000,0,0,0,0
